datetime,TotalPopulation,BusanPopulation,ChungcheongbukPopulation,ChungcheongnamPopulation,DaeguPopulation,DaejeonPopulation,GangwonPopulation,GwanguPopulation,GyeonggiPopulation,GyeongsangbukPopulation,GyeongsangnamPopulation,InchenPopulation,JejuPopulation,JeollanamPopulation,JeonbukPopulation,SeoulPopulation,UlsanPopulation
2015-04-01,51554661.02809551,3515503.773080073,1584730.4004715518,2078670.0176579335,2489051.5921408855,1519521.370582051,1550268.4731882485,1472922.4817695348,12528759.975887815,2704154.247972743,3366355.5132525675,2927252.831307813,624701.8460170728,1909934.1366269877,1870629.830825723,10027106.193703078,1174110.7090284189
2015-05-01,51563104.80259848,3516079.5526610506,1584989.9522925264,2079010.468366854,2489459.2563549676,1519770.2422757014,1550522.3807330877,1473163.721359678,12530811.973164657,2704597.1423344896,3366906.864891466,2927732.2654138245,624804.1615286903,1910246.9512754322,1870936.2080989901,10028748.462741967,1174303.0083447336
2015-06-01,51571549.96004773,3516655.4265449056,1585249.5466236635,2079350.9748357956,2489866.9873374966,1520019.1547302913,1550776.329863653,1473405.0004607532,12532864.306523662,2705040.109234781,3367458.3068323624,2928211.7780429674,624906.4937978439,1910559.8171575826,1871242.6355516308,10030391.000756523,1174495.3391563976
2015-07-01,51579996.500669785,3517231.3947470854,1585509.1834719265,2079691.5370738914,2490274.785099409,1520268.107952498,1551030.3205867566,1473646.3190792312,12534916.976019884,2705483.1486854986,3368009.839090047,2928691.369208104,625008.8428272785,1910872.7342818303,1871549.1131918638,10032033.8077908,1174687.7014685697
2015-08-01,51588444.42469119,3517807.457283037,1585768.8628442786,2080032.1550902757,2490682.6496516424,1520517.101948998,1551284.3529092104,1473887.677221585,12536969.981708372,2705926.260698525,3368561.461679312,2929171.0389220966,625111.2086197393,1911185.702656568,1871855.6410279092,10033676.883888865,1174880.0952864087
2015-09-01,51596893.73233853,3518383.6141682104,1586028.5847476847,2080372.828894084,2491090.581005136,1520766.1367264695,1551538.4268378275,1474129.0748942876,12539023.323644191,2706369.4452857445,3369113.174614953,2929650.7871978106,625213.5911779717,1911498.72229019,1872162.2190679882,10035320.22909478,1175072.520615075
2015-10-01,51605344.42383839,3518959.8654180574,1586288.3491891099,2080713.5584944526,2491498.5791708296,1521015.212291591,1551792.5423794219,1474370.5121038128,12541077.001882408,2706812.7024590424,3369664.977911765,2930130.614048112,625315.9905047213,1911811.7931910905,1872468.8473203229,10036963.84345262,1175264.9774597292
2015-11-01,51613796.499417454,3519536.2110480354,1586548.1561755224,2081054.3439005208,2491906.644159667,1521264.3286510443,1552046.69954081,1474611.988856637,12543131.016478108,2707256.0322303087,3370216.8715845505,2930610.519485872,625418.4066027349,1912124.9153676673,1872775.5257931375,10038607.727006469,1175457.4658255335
2015-12-01,51622249.959302396,3520112.6510736016,1586808.0057138896,2081395.1851214285,2492314.775982593,1521513.48581151,1552300.898328808,1474853.5051592363,12545185.36748638,2707699.4346114337,3370768.85564811,2931090.5035239602,625520.8394747594,1912438.0888283183,1873082.2544946577,10040251.87980042,1175649.9857176503
2016-01-01,51696216.0,3498529.0,1591625.0,2096727.0,2484557.0,1514370.0,1550806.0,1469214.0,12716780.0,2700398.0,3373871.0,2943069.0,641597.0,1903914.0,1864791.0,9930616.0,1172304.0
2016-02-01,51704682.95879393,3499101.999402555,1591885.6810388286,2097070.408134768,2484963.9280765187,1514618.027986976,1551059.9955825661,1469454.6322040567,12718862.79175117,2700840.27915237,3374423.5825474933,2943551.0245247874,641702.0826497884,1904225.8286527044,1865096.420972326,9932242.465590253,1172496.0034081792
2016-03-01,51713151.30433136,3499675.092652644,1592146.404772767,2097413.8725139336,2485370.9228009186,1514866.096596708,1551314.0327652781,1469695.3038195658,12720945.92462812,2701282.6307425248,3374976.255598587,2944033.1279969737,641807.1825103231,1904537.7083776256,1865401.8919674002,9933869.197567843,1172688.038263243
2016-04-01,51721621.036839396,3500248.2797656353,1592407.1712088077,2097757.3931467086,2485777.9841841147,1515114.2058358483,1551568.1115549493,1469936.014852982,12723029.398686714,2701725.0547823277,3375529.0191681026,2944515.310429489,641912.2995844231,1904849.639183128,1865707.4129934148,9935496.195976393,1172880.1045703418
2016-05-01,51730092.15654524,3500821.560756904,1592667.9803539452,2098100.970042307,2486185.1122370264,1515362.3557110527,1551822.2319583949,1470176.7653107618,12725113.213982843,2702167.551283646,3376081.8732708683,2944997.571835266,642017.4338749078,1905161.6210775787,1866012.9840585652,9937123.460859545,1173072.2023346275
2016-06-01,51738564.66367603,3501394.9356418243,1592928.8322151734,2098444.603209942,2486592.3069705707,1515610.546228975,1552076.3939824295,1470417.5551993616,12727197.370572386,2702610.120258346,3376634.817921709,2945479.9122272385,642122.5853845967,1905473.654069344,1866318.6051710458,9938750.992260939,1173264.3315612513
2016-07-01,51747038.55845906,3501968.4044357752,1593189.7267994895,2098788.292658832,2486999.5683956705,1515858.7773962729,1552330.5976338706,1470658.38452524,12729281.868511247,2703052.7617182992,3377187.853135456,2945962.331618344,642227.75411631,1905785.7381667937,1866624.2763390539,9940378.79022423,1173456.492255367
2016-08-01,51755513.84112157,3502541.967154138,1593450.6641138904,2099132.0383981937,2487406.8965232484,1516107.0492196039,1552584.8429195355,1470899.253294856,12731366.707855329,2703495.4756753766,3377740.9789269427,2946444.8300215206,642332.9400728687,1906097.8733782978,1866929.997570788,9942006.854793074,1173648.6844221284
2016-09-01,51763990.511890896,3503115.623812295,1593711.6441653746,2099475.840437247,2487814.291364229,1516355.3617056268,1552839.129846244,1471140.1615146701,12733451.888660554,2703938.2621414526,3378294.195311004,2946927.40744971,642438.1432570937,1906410.0597122281,1867235.7688744478,9943635.186011137,1173840.90806669
2016-10-01,51772468.570994355,3503689.3744256315,1593972.6669609414,2099819.6987852124,2488221.752929538,1516603.7148610011,1553093.458420815,1471381.1091911427,12735537.41098284,2704381.1211284017,3378847.502302476,2947410.063915854,642543.3636718065,1906722.297176957,1867541.5902582335,9945263.78392209,1174033.1631942068
2016-11-01,51780948.01865936,3504263.219009537,1594233.732507592,2100163.613451313,2488629.281230105,1516852.1086923883,1553347.8286500708,1471622.0963307372,12737623.274878126,2704824.052648103,3379400.8999162004,2947892.7994328984,642648.6013198295,1907034.585780859,1867847.4617303482,9946892.648569616,1174225.449809836
2016-12-01,51789428.85511333,3504837.1575794015,1594494.8408123285,2100507.5844447725,2489036.8762768595,1517100.54320645,1553602.2405408334,1471863.1229399163,12739709.480402358,2705267.0567124356,3379954.388167019,2948375.61401379,642753.8562039849,1907346.9255323105,1868153.383298995,9948521.779997401,1174417.7679187346
2017-01-01,51778544.0,3470653.0,1594432.0,2116770.0,2475231.0,1502227.0,1550142.0,1463770.0,12873895.0,2691706.0,3380404.0,2948542.0,657083.0,1896424.0,1854607.0,9857426.0,1165132.0
2017-02-01,51787024.442716695,3471221.433789023,1594693.1407775711,2117116.6908364478,2475636.400636721,1502473.0391706065,1550395.8868306868,1464009.7405696732,12876003.524509462,2692146.855550963,3380957.65254151,2949024.920908876,657190.618992562,1896734.601918404,1854910.7530067565,9859040.478316097,1165322.828756857
2017-03-01,51795506.27438532,3471789.9606778095,1594954.3243255494,2117463.438454944,2476041.8676711544,1502719.1186382344,1550649.815243708,1464249.5204047647,12878112.394359289,2692587.783306549,3381511.3957618666,2949507.920911964,657298.2556112804,1897045.2547081066,1855214.555763077,9860655.221056215,1165513.688768211
2017-04-01,51803989.49523336,3472358.5806816067,1595215.5506509396,2117810.242864788,2476447.4011141746,1502965.238409483,1550903.7852458737,1464489.3395117044,12880221.60960604,2693028.7832785835,3382065.2296759216,2949991.0000222167,657405.9098590416,1897355.9583774395,1855518.4082771088,9862270.228263663,1165704.5800391806
2017-05-01,51812474.105488345,3472927.293815667,1595476.8197607487,2118157.104075282,2476853.00097666,1503211.398490955,1551157.796843996,1464729.1978969257,12882331.170306293,2693469.8554788954,3382619.15429853,2950474.158252592,657513.5817387333,1897666.7129347366,1855822.3105570027,9863885.49998176,1165895.502574886
2017-06-01,51820960.10537782,3473496.1000952413,1595738.131661983,2118504.0220957277,2477258.6672694865,1503457.5988892505,1551411.850044887,1464969.0955668606,12884441.076516617,2693910.9999193125,3383173.1696445467,2950957.395616048,657621.271253243,1897977.5183883316,1856126.262610908,9865501.036253821,1166086.4563804474
2017-07-01,51829447.49512941,3474064.9995355867,1595999.4863616514,2118850.996935431,2477664.400003535,1503703.839610974,1551665.9448553612,1465209.0325279438,12886551.328293609,2694352.2166116685,3383727.2757288315,2951440.712125545,657728.9784054592,1898288.3747465608,1856430.2644469775,9867116.837123182,1166277.4414609866
2017-08-01,51837936.27497073,3474633.9921519617,1596260.8838667641,2119198.028603697,2478070.199189689,1503950.1206627297,1551920.0812822331,1465449.0087866106,12888661.92569386,2694793.505567796,3384281.472566246,2951924.107794046,657836.7031982705,1898599.2820177618,1856734.316073365,9868732.902633177,1166468.4578216258
2017-09-01,51846426.44512947,3475203.077959626,1596522.3241843316,2119545.117109834,2478476.064838831,1504196.4420511227,1552174.259332319,1465689.0243492974,12890772.868773986,2695234.866799531,3384835.760171654,2952407.5826345165,657944.4456345665,1898910.2402102733,1857038.4174982253,9870349.23282715,1166659.5054674884
2017-10-01,51854918.00583332,3475772.2569738426,1596783.8073213652,2119892.2624631505,2478881.996961846,1504442.8037827592,1552428.4790124355,1465929.0792224407,12892884.157590594,2695676.3003187105,3385390.138559921,2952891.136659922,658052.2057172364,1899221.2493324347,1857342.5687297138,9871965.82774845,1166850.5844036979
2017-11-01,51863410.957310036,3476341.5292098783,1597045.3332848789,2120239.4646729575,2479287.995569622,1504689.2058642474,1552682.7403294016,1466169.1734124797,12894995.792200316,2696117.806137175,3385944.6077459166,2953374.769883233,658159.9834491706,1899532.309392588,1857646.7697759888,9873582.687440436,1167041.6946353796
2017-12-01,51871905.29978742,3476910.8946830006,1597306.9020818865,2120586.723748567,2479694.0606730487,1504935.6483021956,1552937.0432900367,1466409.306925854,12897107.772659786,2696559.384266765,3386499.1677445117,2953858.4823174207,658267.77883326,1899843.420399076,1857951.0206452087,9875199.811946476,1167232.836167659
2018-01-01,51826059.0,3441453.0,1599252.0,2126282.0,2461769.0,1489936.0,1543052.0,1459336.0,13077153.0,2676831.0,3373988.0,2954642.0,667191.0,1882970.0,1836832.0,9765623.0,1155623.0
2018-02-01,51834547.224863596,3442016.651326864,1599513.9302113932,2126630.2487398745,2462172.195790639,1490180.02611436,1543304.7256095668,1459575.0143560702,13079294.814704444,2677269.419279572,3374540.6017100983,2955125.9199848752,667300.2745106273,1883278.398382586,1837132.8417648089,9767222.442549877,1155812.2713447793
2018-03-01,51843036.839953706,3442580.394970206,1599775.9033224895,2126978.5545169553,2462575.457617875,1490424.092196037,1543557.4926112797,1459814.0678586168,13081436.980201622,2677707.9103647475,3375093.2939269356,2955609.9192275936,667409.5669185563,1883586.8472755689,1837433.7328023696,9768822.147061177,1156001.5736889779
2018-04-01,51851527.84549801,3443144.2309451443,1600037.9193403146,2127326.9173405836,2462978.785492522,1490668.198251577,1543810.3010119176,1460053.160514051,13083579.496548982,2678146.473267286,3375646.0766653344,2956093.9977411353,667518.8772267184,1883895.3466872214,1837734.673120752,9770422.113576798,1156190.9070376728
2018-05-01,51860020.24172428,3443708.1592668034,1600299.9782718967,2127675.3372201035,2463382.1794253993,1490912.3442875273,1544063.1508182618,1460292.2923287866,13085722.363803996,2678585.107998952,3376198.949940122,2956578.155538485,667628.2054380454,1884203.8966258185,1838035.6627280281,9772022.34213966,1156380.2713959427
2018-06-01,51868514.02886024,3444272.1799503057,1600562.0801242634,2128023.814164859,2463785.6394273248,1491156.5303104355,1544316.0420370928,1460531.4633092359,13087865.582024127,2679023.8145715073,3376751.913766125,2957062.392632627,667737.5515554693,1884512.4970996343,1838336.70163227,9773622.832792673,1156569.6667688654
2018-07-01,51877009.207133725,3444836.2930107806,1600824.224904445,2128372.3481841967,2464189.1655091196,1491400.756326851,1544568.9746751941,1460770.673461814,13090009.151266865,2679462.5929967198,3377304.9681581752,2957546.709036549,667846.915581923,1884821.1481169462,1838637.7898415518,9775223.585578771,1156759.0931615212
2018-08-01,51885505.77677258,3445400.498463357,1601086.412619472,2128720.9392874646,2464592.757681607,1491645.022343324,1544821.9487393491,1461009.922792937,13092153.071589697,2679901.443286358,3377858.113131106,2958031.1047632406,667956.2975203396,1885129.8496860329,1838938.927363949,9776824.600540882,1156948.5505789907
2018-09-01,51894003.738004684,3445964.796323167,1601348.643276377,2129069.5874840124,2464996.4159556115,1491889.3283664065,1545074.964236343,1461249.2113090213,13094297.34305013,2680340.3654521913,3378411.3486997527,2958515.579825694,668065.6973736531,1885438.6018151734,1839240.1142075385,9778425.87772195,1157138.0390263554
2018-10-01,51902503.09105795,3446529.1866053455,1601610.9168821925,2129418.29278319,2465400.1403419585,1492133.6744026497,1545328.0211729615,1461488.5390164847,13096441.965705663,2680779.3595059915,3378964.6748789526,2959000.1342369025,668175.115144797,1885747.4045126482,1839541.3503803974,9780027.417164916,1157327.5585086965
2018-11-01,51911003.83616033,3447093.66932503,1601873.233443953,2129767.0551943504,2465803.930851477,1492378.060458608,1545581.1195559916,1461727.9059217463,13098586.939613827,2681218.425459534,3379518.091683547,2959484.7680098624,668284.5508367064,1886056.2577867405,1839842.6358906059,9781629.21891274,1157517.109031098
2018-12-01,51919505.97353984,3447658.24449736,1602135.5929686944,2130115.874726848,2466207.7874949975,1492622.4865408356,1545834.259392222,1461967.3120312262,13100732.264832146,2681657.5633245935,3380071.5991283795,2959969.4811575715,668394.0044523166,1886365.1616457333,1840143.9707462443,9783231.283008382,1157706.6905986432
2019-01-01,51849861.0,3413841.0,1600007.0,2123709.0,2438031.0,1474870.0,1541502.0,1456468.0,13239666.0,2665836.0,3362553.0,2957026.0,670989.0,1868745.0,1818917.0,9729107.0,1148019.0
2019-02-01,51858353.12322538,3414400.1289520306,1600269.053867521,2124056.8273263425,2438430.307910957,1475111.5585604254,1541754.4717459932,1456706.5446265677,13241834.431563104,2666272.6184860296,3363103.728852058,2957510.3104434293,671098.8965582738,1869051.0685701128,1819214.907593248,9730700.46185165,1148207.0259392224
2019-03-01,51866846.63731577,3414959.3494798513,1600531.150654998,2124404.711620871,2438829.6812217417,1475353.156684025,1542006.9848425542,1456945.1283226782,13244003.218278328,2666709.3084827233,3363654.5479041124,2957994.7002086528,671208.8111157303,1869357.1872690395,1819512.8639786805,9732294.184685187,1148395.0826738882
2019-04-01,51875341.542498946,3415518.6615984594,1600793.2903694594,2124752.652892915,2439229.119943065,1475594.7943772776,1542259.5392964548,1457183.75109473,13246172.360203836,2667146.0700017926,3364205.4571709353,2958479.16930866,671318.7436753171,1869663.3561049893,1819810.8691642887,9733888.16854335,1148583.1702090406
2019-05-01,51883837.83900277,3416078.0653228574,1601055.4730179375,2125100.651151808,2439628.6240856415,1475836.471646665,1542512.1351144693,1457422.4129491244,13248341.857397815,2667582.903054953,3364756.456667305,2958963.7177564474,671428.6942399832,1869969.575086175,1820108.923158066,9735482.413468895,1148771.288549725
2019-06-01,51892335.5270551,3416637.560668047,1601317.698607463,2125448.706406882,2440028.1936601847,1476078.1884986684,1542764.772303372,1457661.1138922607,13250511.70991844,2668019.8076539193,3365307.546407997,2959448.345565008,671538.662812677,1870275.8442208085,1820407.0259680054,9737076.919504575,1148959.4377009857
2019-07-01,51900834.606883846,3417197.1476490353,1601579.9671450693,2125796.8186674733,2440427.828677412,1476319.944939771,1543017.450869939,1457899.853930542,13252681.917823914,2668456.78381041,3365858.726407793,2959933.0527473413,671648.6493963482,1870582.1635171047,1820705.1776021027,9738671.68669316,1149147.6176678697
2019-08-01,51909335.07871697,3417756.826280831,1601842.2786377906,2126144.9879429173,2440827.5291480417,1476561.740976457,1543270.1708209473,1458138.633070371,13254852.481172446,2668893.831536145,3366409.996681476,2960417.8393164473,671758.6539939465,1870888.5329832793,1821003.3780683547,9740266.71507742,1149335.828455424
2019-09-01,51917836.94278246,3418316.5965784444,1602104.6330926623,2126493.2142425533,2441227.2950827945,1476803.5766152116,1543522.932163175,1458377.4513181527,13257023.400022248,2669330.9508428467,3366961.3572438313,2960902.7052853284,671868.6766084225,1871194.9526275492,1821301.627374759,9741862.004700137,1149524.0700686965
2019-10-01,51926340.19930832,3418876.458556888,1602367.0305167204,2126841.4975757194,2441627.1264923904,1477045.4518625203,1543775.7349034008,1458616.3086802913,13259194.67443154,2669768.1417422374,3367512.8081096457,2961387.650666988,671978.7172427268,1871501.422458132,1821599.9255293142,9743457.555604093,1149712.3425127359
2019-11-01,51934844.84852263,3419436.4122311794,1602629.470917003,2127189.8379517575,2442027.023387555,1477287.3667248709,1544028.5790484054,1458855.2051631934,13261366.304458564,2670205.404246044,3368064.34929371,2961872.6754744337,672088.7758998111,1871807.9424832484,1821898.2725400217,9745053.367832085,1149900.6457925914
2019-12-01,51943350.89065349,3419996.4576163357,1602891.954300549,2127538.2353800107,2442426.9857790135,1477529.3212087515,1544281.4646049705,1459094.1407732666,13263538.290161563,2670642.738365994,3368615.980810818,2962357.7797206733,672198.8525826269,1872114.5127111191,1822196.668414883,9746649.441426914,1150088.979913314
2020-01-01,51829023.0,3391946.0,1600837.0,2121029.0,2418346.0,1463882.0,1542840.0,1450062.0,13427014.0,2639422.0,3340216.0,2942828.0,674635.0,1851549.0,1804104.0,9668465.0,1136017.0
2020-02-01,51837511.710316256,3392501.5429243264,1601099.18980737,2121376.388388035,2418742.083843573,1464121.7589133638,1543092.690887581,1450299.4954329857,13429213.115971342,2639854.292323171,3340763.070432289,2943309.985053096,674745.493710912,1851852.2521584935,1804399.4814763998,9670048.529725958,1136203.0602162487
2020-03-01,51846001.810938545,3393057.1768371123,1601361.4225569605,2121723.8336723647,2419138.232558927,1464361.55709515,1543345.4231616217,1450537.0297636744,13431412.592120387,2640286.655448455,3341310.230465388,2943792.0490471264,674856.0055188099,1852155.5539845205,1804695.011347628,9671632.318807088,1136389.1509059889
2020-04-01,51854493.30209455,3393612.901753259,1601623.6982558041,2122071.3358623083,2419534.446156686,1464601.3945517894,1543598.1968288994,1450774.6029984364,13433612.428506123,2640719.089387446,3341857.480113971,2944274.19199502,674966.5354266576,1852458.905486215,1804990.58962161,9673216.367285866,1136575.2720742112
2020-05-01,51862986.18401205,3394168.7176876734,1601886.016910936,2122418.8949671863,2419930.7246474777,1464841.2712897158,1543851.0118961947,1451012.215143644,13435812.625187559,2641151.5941517446,3342404.819392717,2944756.4139097086,675077.0834374202,1852762.3066717142,1805286.2163062743,9674800.67520478,1136761.4237259077
2020-06-01,51871480.45691879,3394724.6246552602,1602148.3785293908,2122766.51099632,2420327.0680419295,1465081.1873153618,1544103.8683702871,1451249.8662056697,13438013.182223693,2641584.169752949,3342952.2483163043,2945238.7148041246,675187.6495540618,1853065.757549154,1805581.891409549,9676385.242606316,1136947.6058660706
2020-07-01,51879976.12104262,3395280.6226709313,1602410.7831182058,2123114.183959032,2420723.476350672,1465321.1426351622,1544356.7662579592,1451487.5561908875,13440214.099673554,2642016.816202662,3343499.766899416,2945721.0946912044,675298.2337795483,1853369.2581266742,1805877.6149393646,9677970.069532977,1137133.818499694
2020-08-01,51888473.176611386,3395836.711749598,1602673.2306844187,2123461.913864648,2421119.949584337,1465561.1372555532,1544609.7055659937,1451725.2851056724,13442415.37759617,2642449.533512487,3344047.3751567374,2946203.5535838855,675408.8361168456,1853672.8084124147,1806173.3869036525,9679555.15602727,1137320.0616317722
2020-09-01,51896971.62385299,3396392.891906175,1602935.7212350685,2123809.7007224946,2421516.4877535584,1465801.1711829714,1544862.6863011743,1451963.052956401,13444617.016050579,2642882.3216940304,3344595.0731029552,2946686.091495108,675519.4565689202,1853976.4084145168,1806469.2073103457,9681140.502131708,1137506.3352673
2020-10-01,51905471.46299535,3396949.1631555785,1603198.2547771947,2124157.544541898,2421913.0908689704,1466041.2444238542,1545115.7084702859,1452200.859749449,13446819.015095828,2643315.1807588986,3345142.8607527576,2947168.7084378125,675630.0951387385,1854280.0581411226,1806765.0761673776,9682726.107888805,1137692.6394112732
2020-11-01,51913972.69426645,3397505.525512729,1603460.8313178394,2124505.445332189,2422309.7589412113,1466281.356984641,1545368.7720801153,1452438.7054911954,13449021.374790981,2643748.110718702,3345690.7381208385,2947651.4044249444,675740.7518292685,1854583.7576003768,1807060.993482684,9684311.973341092,1137878.9740686892
2020-12-01,51922475.3178943,3398061.9789925483,1603723.450864045,2124853.4031026983,2422706.4919809196,1466521.5088717714,1545621.8771374496,1452676.5901880197,13451224.095195103,2644181.1115850518,3346238.7052218914,2948134.17946945,675851.4266434778,1854887.5068004248,1807356.9592642018,9685898.098531105,1138065.339244545
2021-01-01,51638809.0,3350380.0,1597427.0,2119257.0,2385412.0,1452251.0,1538492.0,1441611.0,13565450.0,2626609.0,3314183.0,2948375.0,676759.0,1832803.0,1786855.0,9509458.0,1121592.0
2021-02-01,51647266.55650608,3350928.7351221996,1597688.6313075083,2119604.098164646,2385802.6898158765,1452488.8539538647,1538743.9787593118,1441847.1113032699,13567671.789427899,2627039.1937722242,3314725.8066707347,2948857.8935571234,676869.8415858991,1833103.1818833007,1787147.6563842841,9511015.487090325,1121775.6976471858
2021-03-01,51655725.49821573,3351477.5601178566,1597950.3054657644,2119951.253178054,2386193.443620084,1452726.746864152,1538995.9987884483,1442083.2612775457,13569893.942747025,2627469.4580028546,3315268.702243948,2949340.8662039787,676980.7013257602,1833403.4129312758,1787440.3607006946,9512573.22927048,1121959.4253809142
2021-04-01,51664185.8253558,3352026.4750016904,1598212.0224817856,2120298.465049534,2386584.261423102,1452964.6787372418,1539248.0600941686,1442319.4499291608,13572116.460016977,2627899.7927034292,3315811.6867341995,2949823.917953518,677091.5792225566,1833703.6931519776,1787733.112957081,9514131.226582246,1122143.1832061128
2021-05-01,51672647.53815322,3352575.4797884244,1598473.7823625926,2120645.733788399,2386975.143235414,1453202.6495795161,1539500.1626832336,1442555.6772644506,13574339.34129737,2628330.197885492,3316354.760156054,2950307.0488187,677202.4752792622,1834004.0225534607,1788025.9131612966,9515689.479067411,1122326.9711277105
2021-06-01,51681110.63683493,3353124.5744927814,1598735.5851152048,2120993.0594039625,2387366.089067501,1453440.6593973567,1539752.3065624044,1442791.94328975,13576562.586647812,2628760.673560584,3316897.9225240746,2950790.258812479,677313.3894988509,1834304.4011437786,1788318.761321193,9517247.986767761,1122510.789150636
2021-07-01,51689575.121627904,3353673.7591294893,1598997.4307466445,2121340.4419055404,2387757.098929851,1453678.7081971478,1540004.4917384435,1443028.2480113965,13578786.196127942,2629191.219740253,3317441.173852831,2951273.5479478175,677424.3218842979,1834604.8289309884,1788611.6574446254,9518806.749725105,1122694.6372798197
2021-08-01,51698040.99275918,3354223.033713278,1599259.3192639344,2121687.8813024494,2388148.1728329496,1453916.7959852738,1540256.718218115,1443264.5914357274,13581010.16979739,2629621.836436046,3317984.5141568934,2951756.916237676,677535.2724385783,1834905.305923148,1788904.601539449,9520365.767981244,1122878.5155201924
2021-09-01,51706508.25045582,3354772.398258879,1599521.2506740985,2122035.377604008,2388539.310787286,1454154.9227681204,1540508.9860081838,1443500.9735690819,13583234.507715814,2630052.523659512,3318527.943450834,2952240.3636950203,677646.241164668,1835205.8321283162,1789197.5936135212,9521925.041577995,1123062.4238766863
2021-10-01,51714976.89494489,3355321.852781025,1599783.2249841613,2122382.930819536,2388930.512803351,1454393.0885520736,1540761.2951154152,1443737.3944177993,13585459.209942859,2630483.2814222015,3319071.4617492273,2952723.8903328143,677757.2280655429,1835506.4075545524,1789490.633674699,9523484.570557173,1123246.3623542332
2021-11-01,51723446.92645355,3355871.3972944547,1600045.24220115,2122730.540958355,2389321.778891636,1454631.2933435221,1541013.645546577,1443973.8539882211,13587684.276538203,2630914.109735669,3319615.0690666516,2953207.4961640285,677868.23314418,1835807.032209919,1789783.7217308434,9525044.354960611,1123430.3309577666
2021-12-01,51731918.34520898,3356421.031813907,1600307.3023320918,2123078.208029789,2389713.1090626363,1454869.5371488542,1541266.037308437,1444210.3522866892,13589909.707561519,2631345.008611469,3320158.7654176867,2953691.181201633,677979.2564035566,1836107.706102479,1790076.8577898145,9526604.394830141,1123614.329692221
