Week_Num,Date_Time,Article_Num,Polution,Enviroment_Polution,Biodiversity_Loss,Acid_Rain,Water_Pollution,Climate_Crisis,Accelerated_Global_Warming,Ozone_Layer_Depletion,Hazardous_Substance_Leakage,Carbon_Dioxide,Weekly_News_Count,News_Ratio
264,2005-01-16,30,20,0,0,17,0,0,0,0,0,7,38788,0.0007734350830153
265,2005-01-23,16,17,0,0,2,0,0,1,0,0,4,38788,0.0004124987109415
266,2005-01-30,26,24,0,0,4,0,0,0,1,0,10,38788,0.0006703104052799
267,2005-02-06,18,10,0,0,2,0,0,0,0,0,12,38788,0.0004640610498092
268,2005-02-13,66,32,0,0,0,0,0,0,1,0,53,38788,0.0017015571826338
269,2005-02-20,27,21,0,0,12,0,0,0,0,0,17,38788,0.0006960915747138
270,2005-02-27,17,14,0,0,0,0,0,0,0,0,10,38788,0.0004382798803753
271,2005-03-06,33,35,0,0,2,0,0,0,0,0,13,38788,0.0008507785913169
272,2005-03-13,19,21,0,0,2,0,0,0,0,0,4,38788,0.000489842219243
273,2005-03-20,29,26,0,0,1,0,0,0,0,0,7,38788,0.0007476539135815
274,2005-03-27,21,22,0,0,1,0,0,0,0,0,9,39123,0.0005367686527106
275,2005-04-03,8,8,0,0,0,0,0,0,0,0,3,39572,0.0002021631456585
276,2005-04-10,13,14,0,0,1,0,0,0,1,0,4,39572,0.0003285151116951
277,2005-04-17,32,45,0,0,7,0,0,0,0,0,4,39572,0.0008086525826341
278,2005-04-24,22,25,0,0,2,0,0,0,0,0,7,39572,0.000555948650561
279,2005-05-01,16,17,0,0,0,0,0,0,0,0,6,39572,0.000404326291317
280,2005-05-08,16,21,0,0,0,0,0,0,0,0,3,39572,0.000404326291317
281,2005-05-15,22,26,0,0,1,0,0,0,0,0,7,39572,0.000555948650561
282,2005-05-22,27,32,0,0,0,0,0,0,0,0,4,39572,0.0006823006165975
283,2005-05-29,21,24,0,0,4,1,0,0,0,0,4,39572,0.0005306782573536
284,2005-06-05,21,22,0,0,1,0,0,0,0,0,10,39572,0.0005306782573536
285,2005-06-12,24,31,0,0,1,0,0,0,0,0,4,39572,0.0006064894369756
286,2005-06-19,11,10,0,0,2,0,0,0,0,0,2,39572,0.0002779743252805
287,2005-06-26,13,14,0,0,4,0,0,0,0,0,4,38765,0.0003353540564942
288,2005-07-03,14,10,0,0,0,0,0,0,0,0,7,37692,0.0003714316035232
289,2005-07-10,16,20,0,0,1,0,0,0,0,0,0,37692,0.0004244932611694
290,2005-07-17,17,19,0,0,4,0,0,0,0,0,6,37692,0.0004510240899925
291,2005-07-24,21,30,0,0,1,1,0,0,0,0,5,37692,0.0005571474052849
292,2005-07-31,9,8,0,0,0,0,0,0,0,0,2,37692,0.0002387774594078
293,2005-08-07,15,17,0,0,3,0,0,0,0,0,4,37692,0.0003979624323463
294,2005-08-14,22,21,0,0,17,1,0,0,0,0,4,37692,0.000583678234108
295,2005-08-21,15,17,0,0,2,1,0,0,0,0,7,37692,0.0003979624323463
296,2005-08-28,18,12,0,0,0,0,0,0,0,0,9,37692,0.0004775549188156
297,2005-09-04,15,9,0,0,3,0,0,0,0,0,12,37692,0.0003979624323463
298,2005-09-11,30,32,0,0,5,0,0,0,0,0,19,37692,0.0007959248646927
299,2005-09-18,17,12,0,0,0,0,0,0,0,0,10,37692,0.0004510240899925
300,2005-09-25,42,61,0,0,2,1,0,0,0,0,4,38160,0.0011006289308176
301,2005-10-02,13,14,0,0,0,0,0,0,0,0,3,39329,0.0003305448905387
302,2005-10-09,12,10,0,0,0,0,0,0,0,0,3,39329,0.0003051183604973
303,2005-10-16,10,13,0,0,0,1,0,0,0,0,2,39329,0.0002542653004144
304,2005-10-23,15,19,0,0,5,0,0,0,0,0,4,39329,0.0003813979506216
305,2005-10-30,32,34,0,0,2,0,0,0,0,0,12,39329,0.0008136489613262
306,2005-11-06,17,19,0,0,0,0,0,0,0,0,7,39329,0.0004322510107045
307,2005-11-13,24,29,0,0,1,0,0,0,0,0,9,39329,0.0006102367209946
308,2005-11-20,26,36,0,0,3,1,0,0,0,0,2,39329,0.0006610897810775
309,2005-11-27,37,41,0,0,8,0,0,0,0,0,12,39329,0.0009407816115334
310,2005-12-04,28,33,0,0,2,0,0,0,0,0,4,39329,0.0007119428411604
311,2005-12-11,20,25,0,0,0,0,0,0,0,0,3,39329,0.0005085306008289
312,2005-12-18,15,13,0,0,1,0,0,0,0,0,5,39329,0.0003813979506216
313,2005-12-25,18,14,0,0,0,0,0,0,0,0,4,38854,0.0004632727647089
314,2006-01-01,11,13,0,0,3,0,0,0,0,0,6,36006,0.0003055046381158
315,2006-01-08,12,13,0,0,4,0,0,0,0,0,3,36006,0.0003332777870354
316,2006-01-15,13,15,0,0,2,0,0,0,0,0,3,36006,0.0003610509359551
317,2006-01-22,21,18,0,0,3,0,0,0,0,0,4,36006,0.0005832361273121
318,2006-01-29,17,20,0,0,0,0,0,0,0,0,4,36006,0.0004721435316336
319,2006-02-05,22,25,0,0,1,0,0,0,0,0,9,36006,0.0006110092762317
320,2006-02-12,28,29,0,0,2,0,0,0,0,0,10,36006,0.0007776481697494
321,2006-02-19,30,40,0,0,1,0,0,0,0,0,5,36006,0.0008331944675887
322,2006-02-26,18,23,0,0,3,0,0,0,0,0,1,36006,0.0004999166805532
323,2006-03-05,17,21,0,0,1,2,0,0,0,0,3,36006,0.0004721435316336
324,2006-03-12,18,20,0,0,3,0,0,0,0,0,4,36006,0.0004999166805532
325,2006-03-19,29,30,1,0,0,0,0,0,0,0,9,36006,0.0008054213186691
326,2006-03-26,23,22,0,0,5,0,0,0,0,0,8,36133,0.0006365372374283
327,2006-04-02,11,13,0,0,0,1,0,0,0,0,2,36451,0.0003017749855971
328,2006-04-09,24,28,0,0,5,0,0,0,0,0,3,36451,0.0006584181503936
329,2006-04-16,26,35,0,0,3,0,0,0,0,0,4,36451,0.0007132863295931
330,2006-04-23,21,25,0,0,2,3,0,0,0,0,6,36451,0.0005761158815944
331,2006-04-30,11,9,0,0,1,0,0,0,0,0,3,36451,0.0003017749855971
332,2006-05-07,18,26,1,0,6,0,0,0,0,0,4,36451,0.0004938136127952
333,2006-05-14,17,22,0,0,3,0,0,0,0,0,6,36451,0.0004663795231955
334,2006-05-21,4,3,0,0,2,0,0,0,0,0,1,36451,0.0001097363583989
335,2006-05-28,9,8,0,0,1,0,0,0,0,0,2,36451,0.0002469068063976
336,2006-06-04,32,42,0,0,0,0,0,0,0,0,22,36451,0.0008778908671915
337,2006-06-11,22,23,0,0,10,0,0,0,0,0,9,36451,0.0006035499711942
338,2006-06-18,19,15,0,0,3,0,0,0,0,0,9,36451,0.0005212477023949
339,2006-06-25,34,33,0,0,16,0,0,0,0,0,4,36097,0.0009419065296285
340,2006-07-02,24,24,0,0,6,0,0,0,0,0,7,35214,0.0006815471119441
341,2006-07-09,11,14,0,0,0,0,0,0,0,0,1,35214,0.000312375759641
342,2006-07-16,7,7,0,0,0,0,0,0,0,0,2,35214,0.000198784574317
343,2006-07-23,19,26,0,0,2,1,0,0,0,0,1,35214,0.000539558130289
344,2006-07-30,19,21,0,0,3,1,0,0,0,0,1,35214,0.000539558130289
345,2006-08-06,11,16,0,0,0,0,0,0,0,0,0,35214,0.000312375759641
346,2006-08-13,19,28,0,0,1,0,0,0,0,0,1,35214,0.000539558130289
347,2006-08-20,25,31,0,0,3,1,0,0,0,0,5,35214,0.0007099449082751
348,2006-08-27,39,45,0,0,3,0,0,0,0,0,13,35214,0.0011075140569091
349,2006-09-03,28,40,0,0,2,0,0,0,0,0,5,35214,0.0007951382972681
350,2006-09-10,42,55,0,0,0,0,0,0,1,0,18,35214,0.0011927074459021
351,2006-09-17,36,46,0,0,0,1,0,0,0,0,14,35214,0.0010223206679161
352,2006-09-24,21,22,0,0,0,0,0,0,0,0,9,35226,0.0005961505706012
353,2006-10-01,7,8,0,0,1,0,0,0,0,0,0,35301,0.0001982946658734
354,2006-10-08,18,19,0,0,1,0,0,0,0,0,4,35301,0.0005099005693889
355,2006-10-15,17,19,0,0,1,0,0,0,0,0,8,35301,0.0004815727599784
356,2006-10-22,26,23,0,0,0,0,0,0,0,0,13,35301,0.0007365230446729
357,2006-10-29,32,37,0,0,5,0,0,0,0,0,17,35301,0.0009064899011359
358,2006-11-05,27,21,0,0,5,0,0,0,0,0,8,35301,0.0007648508540834
359,2006-11-12,19,24,0,0,6,0,0,0,0,0,7,35301,0.0005382283787994
360,2006-11-19,14,16,0,0,3,0,0,0,0,0,3,35301,0.0003965893317469
361,2006-11-26,19,18,0,0,0,0,0,0,0,0,10,35301,0.0005382283787994
362,2006-12-03,10,12,0,0,0,0,0,0,0,0,1,35301,0.0002832780941049
363,2006-12-10,16,22,0,0,1,0,0,0,0,0,4,35301,0.0004532449505679
364,2006-12-17,21,20,0,2,2,0,0,0,0,0,6,35301,0.0005948839976204
365,2006-12-24,13,11,0,0,0,0,0,0,0,0,5,35301,0.0003682615223364
366,2006-12-31,17,26,0,0,0,0,0,0,0,0,5,36479,0.0004660215466432
367,2007-01-07,22,25,0,0,0,0,0,0,0,0,12,36479,0.0006030867074207
368,2007-01-14,16,17,0,0,1,0,0,0,0,0,4,36479,0.0004386085144877
369,2007-01-21,25,31,1,0,3,0,0,0,0,0,9,36479,0.0006853258038871
370,2007-01-28,24,10,0,0,0,0,0,0,0,0,17,36479,0.0006579127717316
371,2007-02-04,59,54,0,0,5,1,0,0,0,0,32,36479,0.0016173688971737
372,2007-02-11,23,20,0,0,3,0,0,0,0,0,11,36479,0.0006304997395761
373,2007-02-18,20,21,0,0,2,0,0,0,0,0,9,36479,0.0005482606431097
374,2007-02-25,47,45,0,0,30,0,0,0,1,0,18,36479,0.0012884125113078
375,2007-03-04,33,34,0,0,4,0,0,0,0,0,17,36479,0.000904630061131
376,2007-03-11,31,22,0,0,1,1,0,0,1,0,14,36479,0.00084980399682
377,2007-03-18,49,50,0,0,6,0,0,0,0,0,17,36479,0.0013432385756188
378,2007-03-25,18,14,0,0,2,0,0,0,0,0,7,36828,0.0004887585532746
379,2007-04-01,50,28,0,9,4,0,0,0,0,0,29,38922,0.0012846205230974
380,2007-04-08,29,29,0,0,4,1,0,0,0,0,10,38922,0.0007450799033965
381,2007-04-15,38,27,0,0,0,1,0,0,0,0,31,38922,0.000976311597554
382,2007-04-22,25,21,0,0,1,0,0,0,0,0,15,38922,0.0006423102615487
383,2007-04-29,47,27,0,0,5,0,0,0,0,0,33,38922,0.0012075432917116
384,2007-05-06,25,15,0,0,3,0,0,0,0,0,13,38922,0.0006423102615487
385,2007-05-13,21,14,0,0,1,0,0,0,0,0,18,38922,0.0005395406197009
386,2007-05-20,27,24,0,0,2,0,0,0,0,0,10,38922,0.0006936950824726
387,2007-05-27,36,32,0,0,0,0,0,0,0,0,16,38922,0.0009249267766301
388,2007-06-03,33,23,0,0,0,0,0,0,0,0,21,38922,0.0008478495452443
389,2007-06-10,26,27,0,0,1,0,0,0,0,0,9,38922,0.0006680026720106
390,2007-06-17,25,18,0,0,1,0,0,0,0,0,16,38922,0.0006423102615487
391,2007-06-24,22,23,0,0,0,2,0,0,0,0,7,38811,0.0005668496044935
392,2007-07-01,20,30,0,0,1,0,0,0,0,0,4,38153,0.000524205173905
393,2007-07-08,21,14,0,0,1,0,0,0,0,0,9,38153,0.0005504154326003
394,2007-07-15,21,18,0,0,1,0,0,0,0,0,12,38153,0.0005504154326003
395,2007-07-22,12,14,0,0,1,0,0,0,0,0,4,38153,0.000314523104343
396,2007-07-29,18,16,0,0,2,0,0,0,0,0,8,38153,0.0004717846565145
397,2007-08-05,37,35,0,0,2,0,0,0,0,0,23,38153,0.0009697795717243
398,2007-08-12,27,15,0,0,0,2,0,0,0,0,20,38153,0.0007076769847718
399,2007-08-19,25,24,0,0,0,0,0,0,0,0,12,38153,0.0006552564673813
400,2007-08-26,31,28,0,0,2,0,0,0,0,0,20,38153,0.0008125180195528
401,2007-09-02,17,14,0,0,0,0,0,0,0,0,9,38153,0.0004455743978193
402,2007-09-09,36,36,0,0,0,0,0,0,0,0,22,38153,0.0009435693130291
403,2007-09-16,20,17,0,0,1,0,0,0,0,0,12,38153,0.000524205173905
404,2007-09-23,19,22,0,0,1,0,0,0,0,0,3,38153,0.0004979949152098
405,2007-09-30,30,23,0,0,3,0,0,0,0,0,9,41194,0.0007282613972908
406,2007-10-07,28,23,0,0,3,0,0,0,1,0,14,41194,0.0006797106374714
407,2007-10-14,44,41,0,0,0,0,0,0,0,0,25,41194,0.0010681167160266
408,2007-10-21,50,52,1,0,0,0,0,0,0,0,21,41194,0.0012137689954847
409,2007-10-28,36,33,0,0,0,1,0,0,0,0,16,41194,0.000873913676749
410,2007-11-04,37,32,0,0,3,0,0,0,0,0,25,41194,0.0008981890566587
411,2007-11-11,57,31,0,0,0,0,0,0,0,0,42,41194,0.0013836966548526
412,2007-11-18,23,13,0,0,5,0,0,0,0,0,16,41194,0.0005583337379229
413,2007-11-25,43,35,0,0,1,0,0,0,0,0,30,41194,0.0010438413361169
414,2007-12-02,31,18,0,0,0,0,0,0,0,0,22,41194,0.0007525367772005
415,2007-12-09,25,16,0,0,0,0,0,0,0,0,15,41194,0.0006068844977423
416,2007-12-16,29,18,0,0,0,0,0,0,0,0,19,41194,0.0007039860173811
417,2007-12-23,23,28,0,0,0,0,0,0,0,0,10,41194,0.0005583337379229
418,2007-12-30,28,25,0,0,0,0,0,0,0,0,20,46102,0.0006073489219556
419,2008-01-06,24,21,0,0,1,0,0,0,0,0,13,46921,0.0005114980499136
420,2008-01-13,21,16,0,0,0,0,0,0,0,0,10,46921,0.0004475607936744
421,2008-01-20,42,37,0,0,0,0,0,0,0,0,28,46921,0.0008951215873489
422,2008-01-27,20,18,0,0,0,1,0,0,0,0,8,46921,0.000426248374928
423,2008-02-03,11,8,0,0,0,0,0,0,0,0,7,46921,0.0002344366062104
424,2008-02-10,32,29,0,0,1,0,0,0,0,0,17,46921,0.0006819973998849
425,2008-02-17,26,18,0,0,0,0,0,0,0,0,17,46921,0.0005541228874064
426,2008-02-24,28,25,0,0,0,1,0,0,0,0,13,46921,0.0005967477248992
427,2008-03-02,46,46,0,0,2,1,0,0,0,0,27,46921,0.0009803712623345
428,2008-03-09,26,27,0,0,0,0,0,0,0,0,11,46921,0.0005541228874064
429,2008-03-16,50,25,0,0,0,0,0,0,0,0,38,46921,0.0010656209373201
430,2008-03-23,32,35,0,0,2,2,0,0,0,0,11,46921,0.0006819973998849
431,2008-03-30,28,15,0,0,3,1,0,0,0,0,21,53935,0.0005191434133679
432,2008-04-06,25,21,0,0,4,0,0,0,0,0,11,55105,0.0004536793394428
433,2008-04-13,52,38,0,0,12,0,0,0,0,0,31,55105,0.0009436530260411
434,2008-04-20,31,18,0,0,0,0,0,0,0,0,25,55105,0.0005625623809091
435,2008-04-27,18,14,0,0,0,0,0,0,0,0,11,55105,0.0003266491243988
436,2008-05-04,21,23,0,0,1,0,0,0,0,0,6,55105,0.000381090645132
437,2008-05-11,22,10,0,0,0,0,0,0,0,0,17,55105,0.0003992378187097
438,2008-05-18,25,10,0,0,0,0,0,0,0,0,22,55105,0.0004536793394428
439,2008-05-25,46,30,0,0,0,1,0,0,0,0,36,55105,0.0008347699845749
440,2008-06-01,46,23,0,0,1,0,1,0,0,0,33,55105,0.0008347699845749
441,2008-06-08,40,24,0,0,2,0,0,0,0,0,24,55105,0.0007258869431086
442,2008-06-15,35,25,0,0,2,0,0,0,0,0,21,55105,0.00063515107522
443,2008-06-22,54,35,0,0,6,0,0,0,0,0,40,55105,0.0009799473731966
444,2008-06-29,26,11,0,0,3,0,0,0,0,0,18,57639,0.0004510834677909
445,2008-07-06,56,22,0,0,0,0,0,0,0,0,49,58062,0.0009644862388481
446,2008-07-13,32,20,0,0,0,0,0,0,0,0,21,58062,0.0005511349936275
447,2008-07-20,41,29,0,0,1,0,0,0,0,0,25,58062,0.0007061417105852
448,2008-07-27,39,37,0,0,8,0,0,0,0,0,14,58062,0.0006716957734835
449,2008-08-03,37,32,0,0,2,0,0,0,0,0,23,58062,0.0006372498363817
450,2008-08-10,15,6,0,0,0,1,0,0,0,0,12,58062,0.0002583445282628
451,2008-08-17,43,26,0,0,0,0,0,0,0,0,29,58062,0.0007405876476869
452,2008-08-24,54,20,0,0,2,0,0,0,0,0,42,58062,0.0009300403017464
453,2008-08-31,32,14,0,0,0,0,0,0,0,0,27,58062,0.0005511349936275
454,2008-09-07,19,7,0,0,0,0,0,0,0,0,19,58062,0.0003272364024663
455,2008-09-14,38,25,0,0,2,2,0,0,0,0,29,58062,0.0006544728049326
456,2008-09-21,41,36,0,0,0,0,0,0,0,0,22,58062,0.0007061417105852
457,2008-09-28,53,23,0,0,0,0,0,0,0,0,45,61836,0.0008571058930073
458,2008-10-05,44,18,0,0,0,0,0,0,0,0,37,63346,0.0006945979225207
459,2008-10-12,86,54,0,0,2,0,0,0,0,0,56,63346,0.0013576232121996
460,2008-10-19,58,52,0,0,0,0,0,0,0,0,26,63346,0.0009156063524137
461,2008-10-26,64,40,0,0,1,1,0,0,0,0,46,63346,0.0010103242509392
462,2008-11-02,46,39,0,0,2,1,0,0,0,0,23,63346,0.0007261705553626
463,2008-11-09,51,50,0,0,0,0,0,0,0,0,19,63346,0.0008051021374672
464,2008-11-16,42,28,0,1,2,1,0,0,0,0,26,63346,0.0006630252896789
465,2008-11-23,86,77,0,0,0,0,0,0,0,0,32,63346,0.0013576232121996
466,2008-11-30,50,42,0,0,0,0,0,0,0,0,23,63346,0.0007893158210463
467,2008-12-07,39,17,0,0,2,0,0,0,0,0,26,63346,0.0006156663404161
468,2008-12-14,42,19,0,0,1,0,0,0,0,0,30,63346,0.0006630252896789
469,2008-12-21,32,20,0,0,0,0,0,0,0,0,21,63346,0.0005051621254696
470,2008-12-28,29,12,0,0,0,1,0,0,0,0,23,66184,0.0004381723679439
471,2009-01-04,48,30,0,0,0,0,0,0,0,0,28,68314,0.0007026378194806
472,2009-01-11,30,28,0,0,0,0,0,0,0,0,16,68314,0.0004391486371753
473,2009-01-18,37,30,0,0,0,1,0,0,0,0,16,68314,0.0005416166525163
474,2009-01-25,56,47,0,0,2,2,0,0,0,0,29,68314,0.0008197441227274
475,2009-02-01,49,28,0,0,2,0,0,0,0,0,29,68314,0.0007172761073864
476,2009-02-08,63,52,0,0,0,1,0,0,0,0,40,68314,0.0009222121380683
477,2009-02-15,55,41,0,0,2,0,0,0,0,0,34,68314,0.0008051058348215
478,2009-02-22,80,76,0,0,7,0,0,0,0,0,39,68314,0.0011710630324677
479,2009-03-01,74,66,0,0,0,0,0,0,0,0,37,68314,0.0010832333050326
480,2009-03-08,55,59,0,0,0,3,0,0,0,0,20,68314,0.0008051058348215
481,2009-03-15,77,75,0,0,0,0,0,0,0,0,30,68314,0.0011271481687501
482,2009-03-22,72,60,0,0,4,0,0,0,0,0,34,68314,0.0010539567292209
483,2009-03-29,75,61,0,0,3,0,0,0,0,0,39,69370,0.0010811590024506
484,2009-04-05,70,42,0,0,2,0,0,0,0,0,47,69794,0.0010029515431125
485,2009-04-12,54,32,0,0,3,0,0,0,0,0,36,69794,0.0007737054761154
486,2009-04-19,51,14,0,0,2,0,0,0,0,0,48,69794,0.0007307218385534
487,2009-04-26,53,30,0,1,2,0,0,0,0,0,36,69794,0.0007593775969281
488,2009-05-03,64,43,0,0,0,0,0,0,0,0,42,69794,0.0009169842679886
489,2009-05-10,38,39,0,0,0,0,0,0,0,0,20,69794,0.0005444594091182
490,2009-05-17,51,27,0,0,2,0,0,0,0,0,33,69794,0.0007307218385534
491,2009-05-24,55,36,0,0,0,0,0,0,0,0,38,69794,0.0007880333553027
492,2009-05-31,60,40,0,0,0,1,0,0,0,0,41,69794,0.0008596727512393
493,2009-06-07,72,51,1,0,1,0,0,0,0,0,41,69794,0.0010316073014872
494,2009-06-14,53,27,0,0,1,0,0,0,0,0,36,69794,0.0007593775969281
495,2009-06-21,50,42,0,0,0,0,0,0,0,0,33,69794,0.0007163939593661
496,2009-06-28,71,35,0,0,8,2,0,0,0,0,46,72593,0.0009780557354014
497,2009-07-05,70,35,0,0,11,0,0,0,0,0,55,73713,0.0009496289663967
498,2009-07-12,48,19,0,0,3,0,0,0,0,0,34,73713,0.0006511741483863
499,2009-07-19,46,36,0,0,1,0,0,0,0,0,31,73713,0.0006240418922035
500,2009-07-26,69,21,0,0,0,0,0,0,0,0,62,73713,0.0009360628383053
501,2009-08-02,68,39,0,0,1,1,0,0,0,0,45,73713,0.0009224967102139
502,2009-08-09,55,26,0,0,0,0,0,0,0,0,47,73713,0.0007461370450259
503,2009-08-16,39,28,0,0,0,0,0,0,0,0,26,73713,0.0005290789955638
504,2009-08-23,45,28,0,0,0,0,0,0,0,0,27,73713,0.0006104757641121
505,2009-08-30,51,27,0,0,0,0,0,0,0,0,38,73713,0.0006918725326604
506,2009-09-06,48,19,0,0,0,0,0,0,0,0,37,73713,0.0006511741483863
507,2009-09-13,41,30,0,0,0,2,0,0,0,0,26,73713,0.0005562112517466
508,2009-09-20,71,36,0,0,3,0,0,0,0,0,53,73713,0.000963195094488
509,2009-09-27,39,26,0,0,1,0,0,0,0,0,25,73859,0.0005280331442342
510,2009-10-04,59,42,0,0,1,0,0,0,0,0,32,73970,0.0007976206570231
511,2009-10-11,60,16,0,0,1,0,0,0,0,0,63,73970,0.0008111396512099
512,2009-10-18,68,60,0,0,4,1,0,0,0,0,37,73970,0.0009192916047046
513,2009-10-25,64,58,0,0,0,0,0,0,0,0,32,73970,0.0008652156279572
514,2009-11-01,65,45,0,0,2,1,0,0,0,0,44,73970,0.0008787346221441
515,2009-11-08,53,26,0,0,5,0,0,0,0,0,35,73970,0.0007165066919021
516,2009-11-15,82,45,0,0,0,0,0,0,0,0,64,73970,0.0011085575233202
517,2009-11-22,96,29,0,0,0,0,0,0,0,0,85,73970,0.0012978234419359
518,2009-11-29,108,101,0,0,5,1,0,0,0,0,61,73970,0.0014600513721779
519,2009-12-06,135,82,0,0,0,1,0,0,0,0,108,73970,0.0018250642152223
520,2009-12-13,125,90,0,0,0,0,0,0,0,0,76,73970,0.001689874273354
521,2009-12-20,41,22,0,0,0,0,0,0,0,0,28,73970,0.0005542787616601
522,2009-12-27,58,41,0,0,0,0,0,0,0,0,39,75026,0.0007730653373497
523,2010-01-03,55,49,0,0,1,1,0,0,0,0,33,76436,0.0007195562300486
524,2010-01-10,54,30,0,0,1,0,0,0,0,0,38,76436,0.0007064733895023
525,2010-01-17,52,37,0,0,3,1,0,0,0,0,23,76436,0.0006803077084096
