content,keyword,label
"사용종료 매립장 방치 
침출수 처리대책 구멍
관내 6곳 차단시설 미비 오염 무방비 
지하수 생활요수 이용 주민건강 위협
[楊州] 양주군관내 상당수 사용종료매립장의 침출수 처리대책이 전무해 토양과 수질등 주변 환경오염이 크게 우려되고 있다. 27일 군에 따르면 폐기물관리법이 시행된 지난 96년 이전에 설치된 생활폐기물매립시설의 경우 침출수처리에 관한 규..","['매립장', '침출수', '지하수', '사용종료', '은현면', '차수막', '상수매립장', '음용수', '폐기물관리법', '양주군관내', '사용종료매립장', '남면', '봉암리', '용암리', '환경오염', '사후관리', 'lsh', '李相憲', '군관계자', '사실상', '16만', '광사매립장', '광사리']",1
"희망으로 시작된 2000년이 절망으로 저물어 간다.
IMF졸업이라는 부푼 꿈으로 시작된 경진년. 하지만 주식폭락에 벤처기업 몰락 등으로 최악의 경제 난기류에 직면해 온나라가 시름에 잠겨있다. 여기에 구제역 파동으로 농심을 울렸고 축적된 환경오염이 수만 마리의 천수만 철새를 죽음으로 몰아 넣었다. 희망을 주는 일도 없지는 않았다.
성곡오페라가 오페라의 본..","['경진년', '편집자', '김영호', '농심', '환경오염', '온나라', '로마', '마리', '본고장', '은메달', '난기', '시민들', '大田日報', '첫해', '주식폭락', '성곡오페라', '다사다난', 'imf', 'imf졸업', '희망', '몰락', '시작', '경제', '목전', '선정', '세기', '중요', '절망', '사건', '사고', '정리', '호응', '파동', '구제역', '축적', '시름', '입성', '올림픽', '직면', '천수', '졸업']",1
쓰레기 소각장과 매립장 등 폐기물시설이 환경오염을 우려하는 주민들의 외면으로 전국 곳곳에서 집단 민원의 대상이 되고 있는 가운데 인접한 기초자치단체가 생활쓰레기 소각시설과 매립시설을 상호교환 설치하여 공동 사용키로 해 관심을 모으고 있다.20일 구리시에서는 임창열 경기도지사가 참석한 가운데 박영순 구리시장과 김영희 남양주시장이 손을 맞잡고 생활폐기물 처..,"['구리시', '폐기물', '남양주시', '소각장', '건설비', '사업비', '남양주', '매립장', '소각시설', '축구장', '매립지', '운영비', '생활쓰레기', '매립시설', '풍양신문사', '신상구', '박영순', '김영희', '임창열']",1
"PC의 수명주기가 더욱 짧아지고 있다. 컴퓨터 칩 성능은 18개월마다 두배씩 발전한다는 무어의 법칙을 뛰어넘고 있는 것이다. 이로 인해 폐PC 배출량은 급증하고 이에 따른 환경오염 문제도 심각해 질 것으로 보여 철저한 대책 마련이 절실하다. 
이제 PC제조업체는 물론 정부와 소비자 등에게도 그동안 소홀했던 폐PC의 환경과 재활용 문제가 시급한 현안으로..","['재활용', '폐기물', '폐pc', 'pc', '환경부', '미국', '법률안', '일본', '서울시립대', '환경오염', '이동훈', '리사이클', '제조업체', '예치금제도', '배출량', '예치금', '의무화법']",1
"한-미 주둔군지위협정(소파) 개정협상의 연내 타결 전망이 밝아졌다.정부 고위 당국자는 27일 ""소파가 일본과 독일에 뒤지지 않는 수준으로 개정될 전망""이라며 ""국민들도 만족할 수 있는 수준이 될 것""이라고 밝혔다.
28일 공식 협상을 시작하는 양국은 형사재판관할권 분야에서 미군 피의자의 신병 인도 시기를 기소시점으로 앞당기는 대신 몇몇 유형의 강력범죄에..","['미국', '미군', '명문화', '미국쪽', '내국인', '가능성', '그동안', '피의자', '구속력', '농산물', '기소시점', '변호인', '법체계', '주둔군', '환경오염', '공감대', '골프장', '주둔군지위협정', '환경단체', '정권교체']",1
◎앵커: 오늘 개정안이 타결된 주한 미군 지위협정을 보면 일단 우리측의 주장이 상당 부분 관철됐다고 평가할 수 있습니다. 하지만 애매한 전제조건이 많고 환경오염에 대한 보상규정도 없어서 실행 과정에서 마찰 가능성은 여전히 남아 있습니다.조성원 기자입니다.○기자: 오늘 타결된 주한 미군 지위협정 개정안 가운데 먼저 12가지 중범죄자의 신병 인도 시기를 기..,"['개정안', '미군', '일본', '환경오염', '매카시', '독일보', '전제조건', '조성원', '지위협정', '기소단계', '특별양해각서', '첫걸음', '독일', '살인사건', '환경조항', '강간범', '전문가', '전문가들', '환경규정', '보상규정', '규정', '평가', '조약', '살인', '환경', '가능', '사건', '타결', '주한', '인도', '해석', '마찰', '신병', '조건', '의자', '협정']",0
"포항제철이 내년부터 전국의 구매업무를 경북 포항의 본사에서 처리키로 결정함에 따라 광양제철 납품업체의 매출감소 등으로 전남지역 경제가 타격을 받을 것으로 예상된다. 
27일 광양시에 따르면 포항제철이 최근 기업 경쟁력 강화를 위해 조직개편을 단행하면서 내년부터 서울 포항 광양 등 3곳에서 각각 담당했던 전국의 구매업무를 포항 본사로 일원화하기로 내부방침..","['포항', '광양제철', '광양', '포항제철', '전남', '광양시', '납품업체', '광양지역', '광양시청', '경쟁력', '서울', '매출감소', '어장상실', '환경오염', '구조물', '내부방침', '광양상공회의소', '지역민', '서명운동', '金壽成', '긴급회동', '김수성', '조직개편', '金沃炫', '김옥현', '광양시의회의장', '관계자', '지역민들', '금명간', '일원화', '납품물량']",0
"요즘 '청정 에너지.그린 마케팅.녹색 경영' 같은 말을 많이 들었을 거예요. 
 기업들이 환경을 중요하게 여기면서 나온 말들입니다. 사실 얼마 전까지만 해도 기업들은 환경문제를 그리 심각하게 생각하지 않았습니다.
 질이 좋은 제품을 싼 값에 만들면 그것으로 할 일을 다했다고 생각했지요. 그런데 이제는 환경 문제가 기업의 사활을 가르는 요소가 ..","['태양열', '리우', '자동차', '폐기물', '이산화탄소', '냉장고', '강물', '환경오염', '소비자', '기업들', '아모코', '1백', '재생용지', '개발도상국들', '국제기준', '전문가들', '전문가', '핀란드', '원자재', '개발도상국']",0
서울 명동성당이 26일 성당구내에서 각종 단체의 집회 및 농성을 원천봉쇄하기 위해 경찰에 시설보호를 요청한 것은 극히 이례적인 일로 그릇된 시위문화로 성지 훼손을 더 이상 지켜볼 수 없다는 적극적인 입장 표명으로 보인다.명동성당측의 이같은 입장은 상황에 따라 동의를 얻지 않은 성당구내 불법농성의 경우 공권력 투입도 허락하겠다는 적극적인 의지여서 그동안 ..,"['명동성당', '한국통신', '공권력', '고문치사', '그동안', '불법농성', '백남용', '천막농성', '성당측', '다음날', '일반인들', '시민들', '여신도', '일반인', '대정부투쟁', '시설보호', '아크로폴리스', '민주화', '환경오염', '국무총리', '갖가', '한국', '노상방뇨']",0
"'백제'.'보석' 세계적 문화관광상품화 추진
2000년 익산시 시정 결산
입점리고분 지역360평규모 유물전시관 건립
친환경적'보석테마공원'월드컵때 개관 예정
民資유치 문화 관광지 개발 부가가치 창출
최첨단 열분해식 소각시설로 환경오염 극소화
백제문화권 개발서업
익산지역은 선사시대로부터 많은 문화유산이 산재되어 있다 특히 백제시대 천도와 관련있는 미륵..","['소각로', '익산', '백제', '익산시', '미륵사지', '골프장', '관광지', '왕궁리', '환경오염원', '1천', '전시관', '활성화', '보석박물관', '열분해식', '부가가치', '보석테마공원', '입점리고분', '10만', '문화유산', '4백', '사업비', '발굴조사', '극소화', '1만', '조한용', '관광객', '익산지역', '백제문화권', '에정']",0
"부산시는 환경오염물질 배출사업장 308곳에 대해일제점검을 실시해 폐수를 무단방류한 부산시 영도구 남항동 ㈜남양 등 68개 위반업소를 적발, 폐쇄명령 등 행정처분을 내렸다고 27일 밝혔다.이 가운데 ㈜남양(정우혁)과 부산시 사하구 감천동 814-1 안전운수(대표 문상호)는 폐수를 무단방류하다 적발돼 각각 고발 및 조업정지처분을 당했다.
부산시 북구 금곡동..","['부산시', '설치조업', '회동동', '금정구', '사하구', '남양', '강서구', '금곡동', '서대신동', '아미동', '308곳', '구평동', '청룡동', '국제산업기계', '동아대학병원', '위생병원', '일제점검', '안전운수', '동대신동', '대저']",1
"<윤자경>2000년말 극장가에 연말연시 대목을 노린 화제작들이 이어지고 있다.이름만으로도 기본 관객을 확보하는 헐리우드 톱 스타들이 이끄 는 흥행기대주들이 연말 극장가를 화려하게 하고 있다.
아놀드 슈왈츠 제네거가 ’여섯번째날’로 만난데 이어 배우 니콜라스 케이지의 ’패밀 리 맨’과 카리스마를 지닌 발 킬머의 ’레드 플래닛’이 가세한다.
= 패밀리 맨 ..","['화성', '케이트', '패밀', '월스트리트', '헐리우드', '극장가', '에이미', '화제작', '생명체', '과학자들', '과학자', '슈왈츠', '아놀드', '케이지', '대원들', '아이들', '대원', '니콜라스', '연인사이', '환경오염', '서바이벌게임', '동료들', '행동양식', '간속', '첨단과학', '이상징후', '현대인']",0
"통계청은 27일 인구, 가족, 소득과 소비, 노동,교육 등 13개 분야별 각종 통계자료를 담은 `2000년 한국의 사회지표'를 발간했다.분야별로 달라진 국민들의 생활상을 소개한다.
▲교육 = 올 4월 현재 학생비율은 인구 4.4명당 1명이며 대학생은 17명당 한명꼴이다.
교사 1명당 학생수는 고등학교가 19.9명으로 가장 적고 대학교는 교수 1명당 47..","['전년대비', '우리나라', '1인', '2천', '도서관', '1천', '1만', '급여비', '민간최종소비지출', '4천', '월평균', '재정자립도', '3천', '배출량', '가입자']",0
"1 년새 8.3% 늘어 주당 평균 근로시간 47시간 54분 2시간 증가 1 인당 年 의보 부담 14만1천원 급여비 17만4천원
 ▲교육=올 4월 현재 학생비율 은 인구 4.4명당 1명이며 대학생은 17명당 1명꼴이다. 교사 1명당 학 생수는 고등학교가 19.9명으로 가장 적고 대학교는 교수 1명당 47.8 명으로 가장 많다. 초등학교의 학 급당 학생수는..","['1인', '민간최종소비지출', '1명', '전문대', '전년대비', '배출량', '가입자', '4천', '1천', '취업률', '국민총소득', '급여비', '14만', '급당', '흡연인구', '253g', '비농']",0
"시는 지난 한 달 동안 부산지역 환경오염물질 배출사업장 308곳에 대해 배출 및 방지시설 적정운영과 무허가 배출시설 설치 운영 여부 등에 대해 일제 점검을 실시한 결과 위반업소 68곳을 적발해 행정처분했다고 27일 밝혔다. 
 
점검 결과 무신고 배출시설을 설치한 동명상사,동성엔지니어링 등 19개소가 폐쇄명령과 고발조치를 받았으며 ㈜남양,유진상사 등 7..","['배출시설', '68곳', 'jin92', '고발조치', '남양', '위생병원', '삼화교통', '유진상사', '부산', '사용중지', '동아대학병원', '부경수산', '7개소', '부산대학병원', '동성엔지니어링', '폐쇄명령', '37개소', '19개소', '환경오염', '경고처분', '계측기기', '동명상사', '행정처분', '김진', '사업장', '배출', '처분', '점검', '운영', '시설', '적발', '결과']",1
"① 표류하는 '낙동강특별법' 
 
99년말 확정된 '낙동강 물관리 종합대책'을 이행키 위한 '낙동강 수계 물관리 및 주민지원에 관한 특별법안(낙동강특별법)'이 지난 6월,정부안으로 국회에 제출되었다. 
 
낙동강특별법은 오염물질총량관리,상수원보호구역지정,낙동강 수계관리위원회 등을 명시하고 있어 기존의 법안에 비해 상당히 엄격한 규제조항을 두루 담고 있다..","['부산', '낙동강', '부산시', '황령산', '부산지역', '무분별', '문현동', '그린밸트', '기장군', '도심하천', '스키돔', '군부대', '유전자', '처리수', '특별법', '공유수면', '복원사업', '낙동강특별법', '조성부지', '물관리', '생태계', '환경파괴', '관계당국', '유지용수']",1
"날씨파생상품은 지난97년 에너지산업에 대한 규제완화가 본격화되면서 미국에서 처음으로 선을 보인 이후 세계적으로 시장 규모가 급속하게 커지고 있는 분야이다.
이 시장의 성장 잠재성이 큰 이유는 대부분 비즈니스분야가 날씨로부터 자유롭지 못하다는 데 있다.
실제로 모든 비즈니스의 80% 이상이 어떤 형태로든 날씨로부터의 위험에 노출돼 있는 것으로 분석되고 ..","['날씨파생상품', '미국', '이산화탄소', '업체들', '전문가', '시장규모', '본격화', '음료수', '유로화', '농산물', '천연가스', '날씨변화', '회사들', '참여자들', '보험사', '총생산', '매수가', '환경오염', '아이스크림', '유통업체', '발생량']",1
충북도는 지난 98년 10월부터 농촌 폐비닐 수거가 무상수거로 전환된 이후 제대로 수거가 안돼 토양 및 환경오염 문제가 제기됨에 따라 내년부터 수거보상금을 지원키로 했다.도에 따르면 98년부터 농촌폐비닐 수거보상금이 무상수거로 전환됨에 따라 지금까지 각 시군별로 자체 예산을 편성해 수거보상금을 지급해 왔으나 수거율이 점차 떨어지는 실정이라고 밝히고 수거..,"['보상금', '수거보상금', '폐비닐', '환경오염', '수거율', '무상수거', '농업활동', '수거량', '집중수거', '시군', 'kg', '박상준', '시군별', '집중수거기간', '30원', '시군지역', '충북도', '수거', '지급', '지원', '농촌', '도비', '전환', '설정', '기간', '농업', '지역', '활동', '자체', '예산', '마을', '제기', '단체', '발생', '편성', '내년', '개인', '토양', '실정']",1
"내년부터 본격 매립 오염방지 시설 강화청주권광역일반폐기물 매립장 조성사업이 착공 2년여만에 준공돼 26일 청원군 강내면 학천리 현지에서 쓰레기 반입절차부터 매립작업 등 전과정을 점검하는 시연회를 가졌다.이날 시연회에서는 쓰레기 반입절차 및 매립작업과정을 선보였으며 종사자에 대한 매립작업 및 운영관리방안 설명회, 쓰레기 수거 운반 매립장 반입 등에 관한 ..","['매립장', '주민들', '청원군', '농경지', '설명회', '침출수', '1백', '시연회', '토양오염', '본격공사', '학천리', '원지반', '매립작업', '광역폐기물', '윤태용', '관계자', '3천', '환경오염', '고화토', '2mm두께', '저류조', '70cm', '정비동', '청주시']",1
"⊙앵커: 지방자치단체가 쓰레기 매립장을 만들 때는 주민들의 반발로 진통을 겪는 경우가 대부분입니다마는 주민들이 오히려 쓰레기 매립장 유치 경쟁을 벌이는 곳도 있습니다.
정창준 기자가 취재했습니다.
⊙기자: 강원도 영월군의 쓰레기 매립장 부지입니다.
지난해 8월 부지선정을 마쳤지만 주민들이 진입로를 막고 지키고 있어 아직 설계를 위한 측량작업조차 못하고 ..","['매립장', '주민들', '평창군', '강원도', '사업비', '정창준', '지도자님', '이장님', '지도자', '복지과', '측량작업', '지방자치단체', '주요인', '자치단체', '지원약속', '소득사업', '환경복지과', '김비호', '서명운동', '평창군청측', '환경오염', '진입로', '김교순', '평창군청', '분들', '숙원사업', '40억', '영월군', '주민', '쓰레기', '지역', '마을', '유치']",1
"성충과 유충 하루 1천 마리 잡아먹는 천적 안산시 시화호 상류 반월천 6만 마리 방류
""미꾸라지와 참붕어로 모기를 박멸한다.""
경기도 안산시가 미꾸라지와 참붕어를 이용, 모기 등 해충박멸사업에 나서 화제다.
안산시는 26일 해충구제 효과가 높은 것으로 알려진 미꾸라지와 참붕어 6만 마리 (150kg)를 내년 6월께 시화호 상류 지역인 반월천 유입습지 8..","['마리', '시화호', '반월천', '안산시', '전염병', '서울대', '150kg', '000마리', '최소화', '살충제', '환경오염', '관계자', '시화호습지', '이상씩', '방역소독', '민물고기', '해충박멸사업', '경기도', '방류사업', '박멸사업', '모기집단발생']",1
당진화력발전기 증설 물의군 주민 의견수렴없이 계획수립 반발【唐津】환경협정 체결 거부로 물의를 빚고 있는 당진화력이 당진군이나 지역주민들의 의견수렴 절차없이 발전소 증설계획을 수립하고 있는 것으로 뒤늦게 알려져 지역주민들의 알권리를 무시하고 있다는 지적을 받고 있다. 특히 중앙부처나 정부투자기관등이 각종 인 허가사항에 대해 협의하면서 광역자치단체만 상대할..,"['발전소', '지역주민들', '4호기', '당진화력', '회처리장', '50만', '설명회', '정작', '진화력', '물의군', '의견수렴', '증설계획', '도로파손', '불이익', '현장조사', '밀실행정', '광역자치단체', '사업단', '기술지원', '교통체증', '동서', '환경오염', '73만', '141만', '허가사항', '환경협정', '가동중', '중앙부처', '주요인', '唐津']",1
"경기북부지역에 지방산업단지가 잇따라 들어서 열악한 지역경제를 활성화 시키는데 큰 도움이 되고 있다. 26일 경기도 제2청에 따르면 현재 경기북부지역에 이미 조성된 산업단지 규모는 의정부시 용현, 파주시 문발 문발2, 동두천시 상봉암, 포천군 신평, 양주군 상수 도하, 가평군 목동 산업단지 등 9곳 113만㎡에 이른다. 또 파주시 출판 탄현단지 등 2곳..","['파주시', '산업단지', '제2청', '경기북부지역', '동두천시', '포천군', '파주', '양주군', '5곳', '지역경제', '지방산업단지', '탄현', '성동리', '문발', '탄현단지', '가평군', '양문', '관계자', '경기도', '목동']",0
"여태까지 국내에 보급된 PC대수는 1800만대 이상. 올해만도 340만대 이상의 PC가 보급된 것으로 전망되고 있다. 이처럼 해마다 쏟아지는 PC에 비해 버려지는 폐PC대수는 얼마나 될까?, 또 버려지는 폐PC는 어떻게 처리될까?.
문제는 이 폐PC가 쓰레기로 버려져 소각되거나 매립될 경우 심각한 환경파괴 문제를 야기한다는 것이다. 폐PC와 환경, 재..","['재활용', 'pc', '폐pc', 'crt', '1800만', '환경오염', '인쇄회로기판', '예치금', '전문가', '염색체', '소각시', '배출량', '회수처리', '가전품목', '독일', '해외선진국', '한국자원재생공사', '일본', '중금속', '지하수', '발암물질', '편집자', '15종', '기형아', '800만', '근육마비', '구리', '미국', '호흡기', '선진국']",1
"사전분석 운영 '부실'동해안 市 郡 어업쓰레기 소각로 설치막연히 어촌계 위탁 예산낭비 실효성 의문【裏陽】동해안 6개 시 군에 일률적으로 어업쓰레기 소각로 설치사업이 관리 운영 방안조차 수립하지 않은 채 추진돼 예산 낭비의 우려가 높다.양양군을 비롯, 동해안 6개 시 군은 어업쓰레기 소각로 설치 사업비로 도비와 시 군비 각각 2천500만원을 새해 예산에 ..","['소각로', '어업쓰레기', '동해안', '도해양수산출장소', '관계자', '사업비', '출장소', '6개', '효괴', '어촌계', '설치사업', '항포구', '2천', '화학물질', '폐어망', '실효성', '발생량', '사업계획', '예산낭비', '환경오염', '양양군', '裏陽', '사전분석', '관리부실', '사업', '설치']",1
"한국과 미국은 한ㆍ미 주둔군지위협정(SOFA) 개정 문제를 타결하기 위해 28일 서울에서 협상을 다시 열기로 했다.정부 당국자는 26일 ""이번 협상은 형사재판관할권 등 6개 분야의 미합의 쟁점에 대한 일괄 타결이 목표""라며 ""양측이 지금까지의 입장에서 탄력을 보이고 있다""고 말해 SOFA 개정 협상이 연내 마무리될 가능성이 높음을 시사했다.
지금까지 협..","['미군', 'sofa', '서울', '피의자', '의사록', '합의의사록', '기소시점', '단순절도', '경미', '명문화', '주둔군', '미국', '가능성', '한국', '재판권', '배상의무', '중범죄', '당국자', '재협상', '우리나라', '형사재판관할권', '환경법규', '환경오염', '관계자', '환경', '협상', '조항', '분야', '개정', '재판', '정부', '신설']",1
"생활환경은 가정에서부터'
비닐봉투 퇴출에 주부 앞장
(35)쓰레기줄이기
장바구니 활용
편리성에 감춰진 오염원 인식
장바구니 사용 결의 잇따라
환경보호 실천 가능성 열어
시민들이 생활의 편리함을 추구하면서부터 언제부터인가 장보기에 나선 주부들의 손에는 합성수지봉투가 장바구니를 대신해 들려져 있게 됐다. 집에서부터 장바구니를 챙겨서 들고 나오는 불편함을 ..","['장바구니', '비닐봉투', '환경오염', '주부들', '열어', '합성수지', '사용량', '간담회', '가능성', '생활환경', '앞장', '합성수지봉투', '공급창출', '전주시', '외화낭비', '여성단체', '이환경오염물질', '여성들', '기하급수', '이환경오염', '매료', '행정기관', '공감대', '환경오염물질', '쓰레기발생량', '시민들', '생활쓰레기', '환경오염문제', '오염원']",1
"현재는 3D(DNA, Digital, Design)시대로 유전공학, 컴퓨터 그리고 디자인이 대표적인 것이며, 앞으로의 시대는 3E(Ecology, Enviroment, Earth-생태학, 지구, 환경)의 시대가 될 것이라 한다. 현재 전세계적으로 활발히 추진되고 있는 몇 가지 일, 즉 정보화, 유전공학, 환경보전 중에서 전자의 두 가지는 좀더 생활을 편..","['오염물질', '뉴질랜드', '합성세제', '자국민', '오인혜', '유전공학', '빗물', '섬나라', '아프리카', '폐기물', '재활용', '투발루', '자동차', '생식기', '남태평양', '외화벌이', '정보화', '핀란드', '배재대', '생태학', '마구잡이', '토론들', '프랑스', '음식물', '해수면', '세계시민', '사용량', '영국', '시드니', '일상생활', '이산화탄소', '정자수', '이민자', '일들', '성층권']",1
2000년 익산시정 결산백제문화권 개발사업 척척보석 박물관 건립 테마공원 조성웅포 관광지. 골프장 조성 박차니트 산업 종합 지원센터 건립오염 없는 쓰레기 소각로 건설체육시설 시민쉼터 공원 조성조한용 시장은 민선이후 업무추진비 등 예산 400여억 원을 절감한 재원으로 각종 주요 시책사업을 활기차게 추진하여 익산시를 크게 발전시키고 있다.현장중심의 열린 행..,"['백제', '익산', '익산시', '소각로', '골프장', '1천', '사업비', '왕궁리', '선화비', '무왕', '박물관', '중국', '미륵사지', '신라', '환경오염원', '전시관', '문화유산', '금마', '10만', '1400여', '시민들', '고엽제', '선화공주']",0
"<장종회>테크노켐(대표 오석재)는 지난 97년 8월에 설립된 환경벤처기업이다.오존층을 파괴하고 지구온난화를 유 발하는 환경파괴물질인 프레온가스 등을 대체하는 물질을 개발하고 있 다.
신냉매개발 분야에서는 국내에서 거의 유일한 기업이다.
환경오염을 일으키지 않으면서 가연성도 없는 차세대 신냉매를 개발 해 국내에선 이미 발명특허를 따냈고 세계 77개국에 특..","['순이익', '24억', '오석재', '신냉매', '테크노켐', '냉매개', '미국', '프레온가스', '16억', '매출액', '혼합물', '인도네시아', '차세대', '매경', '73억', '20억', '소액주주', '관계인', '계변경', '경쟁력', '시그널사', '가연성', '500만', '12b', '이익률', '자동차', '회사개요']",1
"우리나라 환경산업의 전망이 어두운 것으로 나타났다.26일 환경부에 따르면 유럽연합(EU)과 일본 등이 환경복원 재생기술청정기술 등 차세대 첨단기술을 전략적으로 발전시키고 있으나 우리나라는 미국유럽 등 선진국과 비교할 때 청정기술 수준이 30%, 생태관련 기술 수준은 20% 정도에 머물고 있고 시간이 지날수록 격차가 벌어지고 있는 것으로 분석됐다.
200..","['우리나라', '일본', '환경부', '증가율', '지출규모', '차세대', '중국', '아시아', '매출액', '국제통화기금', '7조', '환경신기술', '기술부', '중복투자', '환경신', '과학기술부', '환경오염', '독자적', '산자부', '유럽연합', '비효율', '8조', '청정생산', '시장성', '선진국', '자원부', '양쯔강', '환경기술', '증가요']",1
"포항제철(POSCO)이 내년부터 광양제철의 구매 업무를 포항 본사로 일원화하기로 결정함에 따라 광양제철 납품업체의 매출 감소 등 지역경제가 심각한 타격을 받을 것으로 우려된다.26일 광양시와 광양 상공회의소 등에 따르면, POSCO가 최근 기업 경쟁력 제고를 위해 구조조정 등 조직개편을 단행한 데 이어 내년부터 서울 포항 광양 등 3곳에서 담당했던 구매..","['광양', '광양제철', '광양상공회의소', '포항제철', '상공인', '긴급회동', '포항', '납품업체', 'posco', '지역경제', '순천', '일원화', '광양시의회', '경쟁력', '광양시청', '김옥현', '내방객', '466억', '김수성', '지역민', '광양시']",0
"환경산업(ET) 벤처기업인 부산 사상구 엄궁동 (주)이씨테크(Ec-Tech 대표 김영웅)가 개발한 광촉매 수질정화장치가 본격 상용화돼 업계의 주목을 받고 있다.이씨테크는 자체 기술로 개발한 산화티탄 광촉매 코팅막을 갖춘 수질오염정화 장치를 부산상수도사업본부에 납품, 현재 부산 서구 대신동 꽃마을 상수원 저수지에설치해 가동중이라고 25일 밝혔다.회사측은 ..","['부산', '광촉매', '이씨테크', '횟집', '물탱크', '수자원개발공사', '수족관', '부산물', '엄궁동', '민방위급수', '연구원', '한국기술신용보증기금', '저수지', '회사측', '윈경영정보컨설팅', '산화티탄', '임성근', '벤처기업', '국제특허', '일본']",0
"농촌지역 일부 농가에서 농사철에 사용한 폐비닐과 농약병 등 농사를 마무리 지으면서 발생한 폐기물들을 수거하지 않고 하천이나 농경지에서 태우거나 땅속에 그대로 매립하고 있어 농촌 환경을 망치는 요인이 되고 있다는 지적이다. 
 
26일 경남 함양,거창,산청 등지의 농민들에 따르면 올해 추수가 끝난 들녘 주변과 하천,마을앞 등에는 버려진 농약병과 폐비닐이 ..","['폐비닐', '거창', '들녘', '가전제품', '산청', '냉장고', '농가들', '경남', '농약병', '환경오염', '거창군', '남상면', '육발', '폐기물들', '한국재생공사', '땅속', '고추밭', '농경지', '포도밭', '농민들', '폐기물', '농사철', '농촌지역', '생필품', '쓰레기장', '마을앞', '재활용품', '지방도', 'tv', 'packou', '마을', '농촌', '수거', '농가']",1
"우마차가 삐걱거리며 다니던 시절, 길바닥 여기저기 펑퍼짐하게 내지른 똥무더기를 쉽게 볼 수 있었다. 그곳에선 작은 자연의 경이가 펼쳐졌다. 풍뎅이들이 배설물을 경단으로 빚어 어디론가 바삐 굴려가는 것이다. 지금은 정부가 멸종위기종으로 지정해 보호하고 있는 쇠똥구리가 그들이다.아프리카 초원지대에는 수많은 코끼리와 얼룩말, 영양, 코뿔소 등 초식식물들이 잠..","['쇠똥구리', '배설물', '학교환경교육', '제주환경', '골프장', '제주지역', '제주', '농경지', '최일선', '아프리카', '크루거', '케냐', '사용량', '환경오염', '목축장', '자연서식지', '오스트레일리아', '나라들', '길바닥', '50배', '덤불파리', '위기종', '여기저기', '멸종위기종', '미명아래', '몸무게', '방안들', '제주도', '풍뎅이들', '세대들', '얼룩말', '그전']",0
